parcel_id,parcel_label,ArchiEmotional_emotional_expr_gt_control.nii,ArchiEmotional_emotional_face_gt_control.nii,ArchiStandard_audio_gt_baseline.nii,ArchiStandard_checkerboard_gt_baseline.nii,PreferenceFaces_face_gt_baseline.nii,RSVPLanguage_language_gt_baseline.nii,RSVPLanguage_sentence_complex_vs_pseudo.nii,RSVPLanguage_sentence_gt_word.nii
141,7Networks_LH_Cont_PFCl_7,0.025410779442009108,0.05370059468034908,-0.04703544578433298,0.010856547066124907,-0.013820323184655424,-0.0664545325349951,-0.08594942796748671,0.04780505644471544
142,7Networks_LH_Cont_PFCl_8,0.01348553678395628,0.042632238450608595,0.09810821334592029,0.09278683274692145,-0.012958590899308101,-0.0030596163660148307,-0.005430548890779838,-0.02926999051358915
143,7Networks_LH_Cont_PFCv_1,0.022575899489068737,-0.028541789998278198,0.042680058413090936,0.033408044532517944,0.0,-0.04626611106435857,0.015331902340542347,0.07453927127606308
144,7Networks_LH_Cont_pCun_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,7Networks_LH_Cont_pCun_2,0.0,0.0,-0.042109303758479655,-0.04000563201357368,0.0,0.0,0.0,0.0
146,7Networks_LH_Cont_Cing_1,0.09074699097416467,0.010479677109231736,-0.05693681499299904,-0.07568170903839838,0.0,-0.05452306210465821,-0.07779364404843453,0.11318829768613257
147,7Networks_LH_Cont_Cing_2,0.0833692510569678,0.03395177463961529,-0.03621741816029281,0.024075918598715412,0.0,-0.11673342157401223,-0.04516454774584674,0.2136626993240395
148,7Networks_LH_Cont_PFCmp_1,0.047302773036129814,-0.01893778230718048,0.02753979196204385,-0.06527967083343465,0.0,-0.11672575066392302,-0.0967176955632886,-0.07270143678266239
149,7Networks_LH_Default_Temp_1,0.02511082527898252,-0.06044110208610073,-0.0037484163134358824,0.01409429039437673,0.0023285145178437235,-0.002562219979055226,-0.0331646373430267,0.005809545866772532
150,7Networks_LH_Default_Temp_2,0.010446137085477534,0.055253133218033657,0.04585952111858671,-0.027168212607031207,0.0010661022331547962,-0.021736358056632224,-0.04187309439183694,0.06047332446202327
151,7Networks_LH_Default_Temp_3,0.0006972292219848575,0.0006931964676583376,0.022160524499561508,-0.021623589610871418,0.0068351740888964885,-0.000714385071188166,-0.0003860294762176647,0.0015392907990122858
152,7Networks_LH_Default_Temp_4,0.053220266608036214,0.023183479237424844,-0.09556640588961846,-0.1044339381584592,-0.0254881478973999,-0.05013767957593422,-0.01378399412349088,0.07134694373111111
153,7Networks_LH_Default_Temp_5,0.025030711558815238,-0.01740859438431806,-0.04989730353635641,-0.00112577085946351,-0.03937882266518994,-0.027632806042272706,-0.008639689211628832,0.004445709582362007
154,7Networks_LH_Default_Temp_6,0.0041411206603814395,-0.016798643701566526,-0.03392075472053183,-0.038448871269556706,-0.013962343072470946,0.01930808660048896,0.01611696826532865,0.026978273706462903
155,7Networks_LH_Default_Temp_7,-0.03694581275298741,-0.19811997050916597,-0.2004595194104624,-0.18860798779246174,0.057213197217001396,-0.10234312224367574,-0.10205915544221006,0.12359200014871151
156,7Networks_LH_Default_Temp_8,-0.009979406456397104,-0.14105713545423068,-0.1722098729420717,-0.0762661180376545,-0.15109802365500843,-0.13158471846862374,-0.02367000061260388,0.0768070520043983
157,7Networks_LH_Default_Temp_9,8.122096080327085e-05,-0.010572431091370467,-0.0489963001746588,-0.03551650960468167,0.010254488592975664,0.0179870892505204,-0.006552788784708544,0.04515237925659279
158,7Networks_LH_Default_Temp_10,0.009378031218374099,0.00858281847458702,-0.09574728331597825,-0.009759236688448771,-0.005474515114952852,-0.007088283600436674,-0.0036916957715073147,-0.003251887495453293
159,7Networks_LH_Default_Par_1,0.0,0.0,-0.007615084094880533,-0.010487664185756864,0.0,0.0,0.0,0.0
160,7Networks_LH_Default_Par_2,0.0,0.0,-0.023960350672329277,0.02129332849937946,0.0,0.0,0.0,0.0
161,7Networks_LH_Default_Par_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,7Networks_LH_Default_Par_4,0.0,0.0,-0.007725996614094757,-0.012764000825429986,0.0,0.0,0.0,0.0
163,7Networks_LH_Default_Par_5,0.0,0.0,6.840028181935833e-05,-0.000258519025766744,0.0,0.0,0.0,0.0
164,7Networks_LH_Default_Par_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,7Networks_LH_Default_Par_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,7Networks_LH_Default_PFC_1,-0.0031321070138808967,0.04175036769909558,-0.02366494500924161,0.0054549786209555735,0.0,0.02112992510399112,0.02875556803684357,0.04107721916845722
167,7Networks_LH_Default_PFC_2,0.003924291644142855,-0.017974286263278866,0.023493619047109584,0.0061234405417520755,0.0,-0.06649018419573272,-0.06610632030151298,-0.01871054669812219
168,7Networks_LH_Default_PFC_3,0.0005019869121345192,0.012109731400226356,-0.0050737218915627175,0.005515404155115187,0.0,-0.009554428033862446,0.00709440664777131,0.02855612251405502
169,7Networks_LH_Default_PFC_4,-0.040039542004619864,0.055151050526002526,0.004754220563729284,-0.04852186944139992,0.0,0.00545415087227232,0.037786589657767156,0.0005597638758239302
170,7Networks_LH_Default_PFC_5,-0.03246876177698259,-0.06084871760611504,-0.02471912899311547,-0.0039510341946532,0.002476054173157817,0.04423824524253727,0.05808091682506021,0.08491887597706856
171,7Networks_LH_Default_PFC_6,-0.01934015204102247,0.007007382173717342,0.01404747949584021,-0.014981619082629167,0.0,-0.008192745304783191,0.06356874847666796,-0.014710437785342402
172,7Networks_LH_Default_PFC_7,0.007136834009780231,-0.0044649180990927965,-0.037688368092360286,-0.0015732127869629274,0.016638029097083683,0.009035782997881712,0.013646004305447748,0.05035882698110655
173,7Networks_LH_Default_PFC_8,0.046855915576878786,-0.015794989232190453,0.1045040553080686,0.06916176264979819,0.0,-0.13234120295275942,-0.10146027733988305,0.04429577298776137
174,7Networks_LH_Default_PFC_9,-0.012200120922723086,0.006600496150295839,-0.008470051498317569,-0.011904076552463044,0.0,-0.07434274598941429,-0.050705224448469435,0.15099058839149868
175,7Networks_LH_Default_PFC_10,0.04299302368973613,-0.10153637100309461,0.017912602139135918,-0.018884256893965466,-0.048167119544546215,-0.02106315297798994,-0.07091341633037657,0.010254533065192813
176,7Networks_LH_Default_PFC_11,0.02001309411218582,0.06426599527590371,-0.043108767775115714,-0.06295077761504067,0.0,-0.09401341944245246,-0.11476819603340868,0.1424817817019222
177,7Networks_LH_Default_PFC_12,0.015590766017399553,-0.050355090491693386,0.0009476187782134738,-0.020965856110716476,0.0,-0.03659799585797706,-0.012012280469231237,0.0729434553721806
178,7Networks_LH_Default_PFC_13,0.02909136167533597,-0.021485853401668763,-0.10387731622504202,-0.0701916202551451,0.0,-0.03783764443038729,-0.055461348693606694,0.07293725620535066
179,7Networks_LH_Default_PFC_14,0.05521817380732608,-0.08569450759962356,0.031243952611206598,0.011189980896985358,0.0,-0.03505910102308254,-0.07626735399093056,0.08188230942441772
180,7Networks_LH_Default_PFC_15,-0.012195970401562435,-0.005183289967443421,0.009983762364440924,0.09866007340334391,0.0,-0.04531512126850136,-0.051056602521407764,-0.00035469643618036683
181,7Networks_LH_Default_PFC_16,-0.06703497481267764,-0.03960120641031365,-0.041771767409686494,0.06304253995443404,0.0,0.03130040417119767,-0.0029628235551424826,0.018306292008364235
182,7Networks_LH_Default_PFC_17,-0.005741191676961839,-0.07578085713441648,0.017830214783112953,0.029448860629209157,0.04434963485038613,-0.016998544486153438,-0.0070699011469542074,0.03479800725899559
183,7Networks_LH_Default_PFC_18,0.12023973313336928,-0.05715187411932681,-0.08470232012908302,-0.000412373046030733,0.0,0.016717737375242358,-0.03271256024250528,-0.048198995756518745
184,7Networks_LH_Default_PFC_19,-0.01883304576558275,-0.012014090518001279,0.09195636144125666,0.08784697742467372,0.0,0.07966154386335758,0.0663905415580991,-0.14321958518147293
185,7Networks_LH_Default_PFC_20,0.010396364062352186,-0.15670734475909642,0.00851965980201227,0.008280782316282704,0.0904417386312665,-0.016119399233187226,-0.06946158634805628,-0.12949541951207375
186,7Networks_LH_Default_PFC_21,-0.0034285673177237184,-0.04914134989594458,0.03307758016162552,0.09325488393037631,0.016770277614159567,0.008738443022048159,0.032023645479875996,-0.12079048719679122
187,7Networks_LH_Default_PFC_22,-0.04952838061511364,0.017672293502995397,0.03137378497842591,0.054536926887821,-0.00985271891910736,-0.018145674513020012,-0.05052684551768311,-0.05844339456214659
188,7Networks_LH_Default_PFC_23,0.059033917725560374,-0.01951808389232501,0.008118548645576908,-0.015498784872394146,0.027075661719445577,0.044063432750767254,0.017771208826184902,-0.01179909544228401
189,7Networks_LH_Default_PFC_24,0.0634124153573849,0.02340050194492838,0.10383812003594062,0.09821063223115267,-0.06152943143890556,0.04517153411309428,0.004830030019236682,-0.043620077710596346
190,7Networks_LH_Default_pCunPCC_1,0.04235813509717229,0.04387329905626497,-0.006546318598668136,-0.009738661576245379,0.012832154608553364,-0.15068532090212794,-0.1494219151177233,0.05532930157635184
191,7Networks_LH_Default_pCunPCC_2,0.01774473465257706,0.10508881611596854,0.041165803428204945,-0.015425373242340834,-0.046865244693748774,-0.13149943160290112,-0.18426783820690557,0.04889241015523306
192,7Networks_LH_Default_pCunPCC_3,0.02454401594257415,-0.003397874906659126,-0.15278249210113604,-0.14606573199294742,0.01931709105453473,-0.24046871995064195,-0.3343829011196515,0.14384066798921788
193,7Networks_LH_Default_pCunPCC_4,0.060107955759815354,-0.041116697227324146,-0.12756477262695678,-0.0386714707745359,0.17235454303756503,-0.26340756277751987,-0.2849572251025255,0.06801690727283274
194,7Networks_LH_Default_pCunPCC_5,0.0,0.0,-0.06229595834537451,-0.039814294281612504,0.0,0.0,0.0,0.0
195,7Networks_LH_Default_pCunPCC_6,-0.02593170844570354,0.03785279192689143,0.018266176999621138,-0.04365349001278422,-0.04396611425620609,-0.05865813703299862,-0.07018866944656009,0.0569506862613605
196,7Networks_LH_Default_pCunPCC_7,-0.09074109021605829,0.10272647990939855,-0.12635056197582112,-0.027177807516655175,0.1219714291776053,-0.07358035771649774,-0.08453055526962568,8.755237242933047e-07
197,7Networks_LH_Default_pCunPCC_8,0.11086539629811258,0.12242676596833849,-0.08945505830435016,0.13115313618138885,-0.14628152101989175,-0.08416566990092189,-0.07224386400461641,0.08227867093821728
198,7Networks_LH_Default_pCunPCC_9,0.002210717578866304,0.023019437897766275,0.02779368019037065,-0.012052521019191213,0.0036166269475450884,-0.09607773054715206,-0.02834603990721427,0.07119428358307162
199,7Networks_LH_Default_pCunPCC_10,0.0,0.0,-0.00817044556606561,0.011242163667619544,0.0,0.0,0.0,0.0
200,7Networks_LH_Default_pCunPCC_11,0.0014857058158309607,0.09633580858891612,0.028652079198111628,0.010909750245140227,-0.10979345583368137,-0.10157900321912448,-0.09403121345375562,0.10447807450521725
201,7Networks_RH_Vis_1,-0.003504474843212275,0.07921554319049812,0.01580991945883717,0.032189421720677264,0.40370836917571035,-0.00868263125024641,0.023067230552430606,0.24691145377166715
202,7Networks_RH_Vis_2,0.000608995136338142,0.01013491131977219,0.014958298935460955,-0.01093937645574352,0.17013265359039068,0.006227643072592228,-0.0014283740159361268,0.03802282512640983
203,7Networks_RH_Vis_3,-0.06989325731306303,0.11073405024438003,-0.07380048921310149,0.11803798656433669,0.040034467102208496,-0.0701185285121801,0.11885854882330046,0.5177374838655528
204,7Networks_RH_Vis_4,0.0,0.0,-0.11975461779349093,0.05544799159830544,0.02525652061368144,0.0,0.0,0.0
205,7Networks_RH_Vis_5,0.03787126829927068,0.018705616331532258,0.025543842842294412,0.04980888958210761,0.2707899671537929,0.09121245534656654,0.19939205259941942,0.22589433078336615
206,7Networks_RH_Vis_6,-0.07643064296533984,0.07846833400989092,-0.012707326964660478,0.09823900190212073,0.3542631443279485,0.04381182600734054,0.08822105106852589,0.1418689977057198
207,7Networks_RH_Vis_7,-0.07285480350317093,-0.18216027306184043,-0.01963656379616466,-0.025911477938160114,0.1410013466349403,0.05105816807049009,-0.027592264881450976,-0.12968965496562807
209,7Networks_RH_Vis_9,-0.0005936880603721597,0.0015553834874764264,-0.009288920472601355,0.02562570906655273,0.011009120331631693,0.0,0.0,0.0
211,7Networks_RH_Vis_11,-0.004074123946742879,-0.001921249549249532,-0.039420934566469105,-0.060295298974475976,0.08145890309026947,-0.0014005695659391306,-0.027266795936695957,0.021704156602801825
212,7Networks_RH_Vis_12,0.037132608358908276,-0.046831458158433044,-0.026255773989524115,-0.0625952482314168,0.3906826519556844,-0.015972431255671413,0.013530759103084286,0.023978309327395742
214,7Networks_RH_Vis_14,0.13323821108683928,-0.011802686341135344,0.03554043730005078,0.0018661149019705485,0.15617495323597716,-0.0933080577482294,-0.09463947940173952,-0.1210940704108268
216,7Networks_RH_Vis_16,0.0,0.0,-0.04149482010009428,-0.012505550782543378,0.0,0.0,0.0,0.0
217,7Networks_RH_Vis_17,0.04325618677471716,0.10226988287449076,-0.23514023597437533,-0.18149415352956283,0.18992455803621758,-0.2306543937687726,-0.21812543626715938,0.04843135117764839
219,7Networks_RH_Vis_19,0.0072154658406607215,-0.004923540144084604,-0.07183322075677984,-0.06567985833784283,0.010060005008808675,0.006455175564881482,0.003333417010819254,-0.011838974869392949
220,7Networks_RH_Vis_20,0.048708205614588225,0.06851812527390817,-0.07650128191732801,0.000982134057713362,0.22171981618429223,-0.04140091155593594,-0.1028102585923237,-0.20009311223379336
222,7Networks_RH_Vis_22,0.0,0.0,-2.5390449228771724e-06,-2.6099769230816305e-06,0.0,0.0,0.0,0.0
224,7Networks_RH_Vis_24,0.02645544126506531,0.010342496246156931,-0.020140679505492674,0.12986693307721464,0.019229259589749238,7.241169603632471e-05,-0.015853948251926042,-0.002106161901977507
225,7Networks_RH_Vis_25,0.0,0.0,-0.005233827380564164,0.003078844472199578,0.0,0.0,0.0,0.0
226,7Networks_RH_Vis_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,7Networks_RH_Vis_27,0.0,0.0,-0.0019387126034932343,-0.014253373524562756,0.0,0.0,0.0,0.0
228,7Networks_RH_Vis_28,0.0,0.0,-0.001037680339049245,-0.0005194644898704322,0.0,0.0,0.0,0.0
229,7Networks_RH_Vis_29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,7Networks_RH_Vis_30,0.0,0.0,-0.0001607868743530654,3.6732447461797555e-05,0.0,0.0,0.0,0.0
231,7Networks_RH_SomMot_1,0.022886626972732218,-0.08470960340268333,-0.011026557203409011,0.0793594218491805,-0.08326640780532922,-0.08373207986230226,-0.013356793759507327,0.10504519413476954
232,7Networks_RH_SomMot_2,0.05760433155520962,-0.006209947096005885,-0.13877236495110473,-0.03040807290400302,0.05843746500020778,0.06424110285770246,0.045820802580269555,0.04483698036068331
233,7Networks_RH_SomMot_3,0.11670283899037123,-0.06364529507326162,0.0739766681925791,0.053046974937243106,-0.056759603755514663,0.025237847481386477,0.00033327431528724563,0.026291557821406773
234,7Networks_RH_SomMot_4,0.020371990068880505,-0.11024583861817164,-0.06898446752097001,-0.003347988241717925,-0.025796285386827662,-0.011963502217919506,-0.03520807595991641,0.06652325500791223
235,7Networks_RH_SomMot_5,-0.047024100232156606,-0.061422093542770145,-0.0009986309280840928,0.06694620240661266,-0.041113714196648624,-0.06628029306426758,0.005256778622779067,0.05209804301583864
236,7Networks_RH_SomMot_6,-0.12281204122109375,-0.10217575491923167,-0.06866334585994259,0.0680809472733923,-0.10471147008655793,0.05148703649589528,0.010969456672980134,-0.03516991347616234
237,7Networks_RH_SomMot_7,0.06872891292139287,0.07553943261059065,-0.15387351126551177,0.008724062023923656,-0.10309547890709009,-0.017582686404465687,-0.04897829119609338,0.07548771505225671
238,7Networks_RH_SomMot_8,0.019815574130677555,0.02735484189587861,-0.19658834010030773,-0.008435392745981552,-0.018119258732704695,0.007314786804329194,-0.0009456920989579559,0.01171431897536122
239,7Networks_RH_SomMot_9,0.08475957382826341,-0.029908655758620614,0.051276623215285165,0.011791864256522957,-0.1482184538374232,-0.09818665814248333,0.026781032425889455,0.020021106229642354
240,7Networks_RH_SomMot_10,0.005605712660537467,0.06274813178425286,0.009344914545854966,-0.04627902003175201,-0.09335862607027662,-0.1380007283003411,-0.07995599623657874,0.09060173055018797
241,7Networks_RH_SomMot_11,0.054471999791431566,-0.13968796367072953,-0.04518358512088048,-0.05081711226942397,-0.038624327145255884,-0.11818912055530204,-0.07167534447676202,0.12718228101016057
242,7Networks_RH_SomMot_12,-0.005166207219124001,-0.058413477895537774,0.24260905767810614,0.17134489346563891,-0.03348934385518463,0.04967516821050486,0.020146370437520475,0.045188361341334166
243,7Networks_RH_SomMot_13,-0.07776216462622454,-0.0007323410606333687,-0.04870809077365715,0.0046077963010764415,-0.008726540344111897,-0.14213565321972257,-0.11862774651359628,0.010958949689477407
244,7Networks_RH_SomMot_14,0.056688369742205626,-0.028567061904534886,-0.05127393816232304,0.03398748901613717,-0.16122364204589135,-0.11307859407926474,0.007253651647486641,0.051927750802870036
245,7Networks_RH_SomMot_15,-0.011106048926060963,-0.0908772922727251,0.08008983052852292,-0.0635114935988759,0.08645018045948509,0.08922768233233026,-0.05134547164198011,-0.04661455890550755
246,7Networks_RH_SomMot_16,-0.07473857453023437,-0.10072450355232973,0.09712203366004041,-0.10417470155512087,-0.07669599010077263,-0.1318101134876137,-0.12192480047108041,0.0967707860278768
247,7Networks_RH_SomMot_17,0.039769834249859914,-0.06262174301219689,-0.11290194252750312,-0.13111202629176275,-0.1988760897572487,-0.08470976862092118,-0.021337493058548485,0.1601014298506232
248,7Networks_RH_SomMot_18,-0.02609583810326452,-0.0812698676087431,-0.03193310739002992,-0.06135410494569092,0.08715917687671913,-0.13999097655289838,0.010732103448703467,0.11231135309237096
249,7Networks_RH_SomMot_19,-0.09938488182566471,-0.19610317601994995,0.08496243978771283,-0.1622386148063562,-0.00318851301837203,-0.13496319848851593,0.03863779364980327,0.001273517975283611
250,7Networks_RH_SomMot_20,0.18229882549867701,-0.0982330072825467,-0.0731992556440029,-0.015363435848041227,-0.019068598175203007,-0.1519136339343603,-0.0883980278843684,-0.009737160072425763
251,7Networks_RH_SomMot_21,0.00436838751526334,-0.08716542247539194,0.06668311231780501,-0.14099165800181365,0.07925370530438583,-0.041466929649533794,0.03725670409937189,0.041660123107036595
252,7Networks_RH_SomMot_22,0.08006228743625138,-0.07738321851052497,0.12345533567489288,-0.19097479518690924,0.23183253119964528,-0.08026892144276777,-0.061456886853663885,0.06308748376718082
253,7Networks_RH_SomMot_23,-0.0018670925798435366,-0.01205770161123045,-0.07433612566264797,-0.2326083422175819,-0.014489412548080567,-0.012102632389794435,0.0016143037981143401,0.00698980204700943
254,7Networks_RH_SomMot_24,0.030714655826205927,-0.09773720061564699,0.013309881508956827,0.014045810965352014,-0.024238928594292164,-0.10449430094380131,-0.11981466281894171,0.11506762502254306
255,7Networks_RH_SomMot_25,0.060019994958128584,-0.045990232133798624,0.07650847970906649,-0.14331406085697043,0.08141945241242986,0.07177291556246697,0.05901057481693944,0.024557457005609327
256,7Networks_RH_SomMot_26,0.058569475252619074,-0.010109045329047347,0.06078183758883719,-0.13320527693734982,-0.0003464761378032934,-0.04912194563901907,-0.08159885794737948,0.03353096680336749
257,7Networks_RH_SomMot_27,-0.0007120136294391129,0.009595312666823412,-0.03096666749135673,-0.09204022085120143,-0.0452449464106134,0.006339778366324666,0.00022307654412893148,0.009626431311327186
258,7Networks_RH_SomMot_28,0.0,0.0,0.019655349848254285,-0.061918337417996884,0.0,0.0,0.0,0.0
259,7Networks_RH_SomMot_29,0.004858189084197182,-0.013212858047551426,-0.022622737555437148,-0.03276411437603707,0.025201748014485794,-0.05087353100711974,-0.0996303249883958,0.07164672375000652
260,7Networks_RH_SomMot_30,-0.08147912689310033,0.0056927734032679285,-0.06216797277546995,-0.10213103766837027,-0.055121053280432285,-0.11098675453481271,-0.11594168436134011,0.19474003952756436
261,7Networks_RH_SomMot_31,0.01713931112119383,-0.0002301933543719383,-0.016005670391442888,-0.17165410589722943,-0.10217585051622317,-0.14035005182610685,-0.12461598317588674,0.10506834127813724
262,7Networks_RH_SomMot_32,-0.0020071737309719654,0.0032435724438142632,-0.016198832261458174,-0.08575254986673915,0.0,0.0,0.0,0.0
263,7Networks_RH_SomMot_33,-0.0022938703343774497,0.04195107152155332,0.0026606091913812502,-0.03555107166230232,-0.09178672097135014,-0.042760364703436415,-0.0054685264609558755,0.04485754976362995
264,7Networks_RH_SomMot_34,0.01243737414163553,-0.013589113773146675,-0.09006860330099066,0.0031048169102933123,0.003783240724923247,-0.09301934147774542,-0.0673269954523845,0.035905260466418024
265,7Networks_RH_SomMot_35,0.0,0.0,0.03976955685626577,-0.08173709534637538,0.0,0.0,0.0,0.0
266,7Networks_RH_SomMot_36,0.011859733230361097,-0.010358897166262412,0.01599503173471523,-0.057488395347247895,-0.13986163577897842,-0.02852548887463415,-0.06192920869918829,0.08763445248681317
267,7Networks_RH_SomMot_37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,7Networks_RH_SomMot_38,0.0,0.0,-0.019055216877254914,-0.05308706504632611,0.0,0.003987882867713884,0.0009790148176898846,0.0015057671621355707
269,7Networks_RH_SomMot_39,0.0212884388564017,-0.0036743131884992525,0.038745315802508604,-0.07938367034233997,-0.02555811120159674,-0.02636881170156818,-0.003913613126906973,0.014580882323168268
270,7Networks_RH_SomMot_40,0.0,0.0,-0.014523355346737486,0.008007079362869263,0.0,0.0,0.0,0.0
271,7Networks_RH_DorsAttn_Post_1,-0.0018530823385049652,0.03816216108297203,-0.01487953707788606,0.07234360516747218,0.07232042237035179,-0.006824902642151922,0.028110039111969257,0.07766249346844327
272,7Networks_RH_DorsAttn_Post_2,0.0,0.0,-0.014227736993610811,0.022382861317930533,0.0,0.0,0.0,0.0
273,7Networks_RH_DorsAttn_Post_3,0.0068552244700632,0.011660682578694145,-0.019507989945086363,-0.021189510685599662,0.016142578235587235,0.0008091126515899064,0.0005657220130446572,-0.001533930833047291
274,7Networks_RH_DorsAttn_Post_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,7Networks_RH_DorsAttn_Post_5,0.0,0.0,0.029660447469511783,0.0015946529476268058,0.0,0.0,0.0,0.0
276,7Networks_RH_DorsAttn_Post_6,-0.04342930411963951,0.024082958268055454,0.023153427293465482,-0.1735441770414966,-0.03570404657091838,-0.09487493015493308,-0.02861397808266124,0.11499413835212315
277,7Networks_RH_DorsAttn_Post_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
