parcel_id,parcel_label,ArchiEmotional_emotional_expr_gt_control.nii,ArchiEmotional_emotional_face_gt_control.nii,ArchiStandard_audio_gt_baseline.nii,ArchiStandard_checkerboard_gt_baseline.nii,PreferenceFaces_face_gt_baseline.nii,RSVPLanguage_language_gt_baseline.nii,RSVPLanguage_sentence_complex_vs_pseudo.nii,RSVPLanguage_sentence_gt_word.nii
278,7Networks_RH_DorsAttn_Post_8,-0.03140288073470006,0.004791582310714453,-0.014050638719278793,-0.1645096098686007,-0.11301824243433546,-0.11487460430739944,-0.02710353438955739,0.17702097848292356
279,7Networks_RH_DorsAttn_Post_9,0.1004357661234463,-0.11185937086962697,0.03171225794716914,-0.24891836827372757,0.028617160614194795,-0.10250019277196015,0.04669452168252949,0.13560401082083318
280,7Networks_RH_DorsAttn_Post_10,0.0,0.0,-0.008318346891559457,-0.012912440900319412,0.0,0.0,0.0,0.0
281,7Networks_RH_DorsAttn_Post_11,0.000594867596728661,0.03312308993323005,0.03171349334819335,-0.08987509430683209,-0.04091061025183611,-0.03978075611817082,-0.01647612908277972,0.12358516731245144
282,7Networks_RH_DorsAttn_Post_12,0.0,0.0,-0.0010978483188172532,0.0037528360337793277,0.0,0.0,0.0,0.0
283,7Networks_RH_DorsAttn_Post_13,0.004469372831462395,-0.002502575011125633,-0.03457753885955927,-0.09067910759443683,-0.01662639107377756,-0.04126406237699225,-0.07099373190619407,0.20139599073589556
284,7Networks_RH_DorsAttn_Post_14,0.0018914813112134838,-4.9502232503207545e-05,0.020762608472507882,-0.0738606785830673,-0.0006708247790394439,0.001808784105286183,0.0027342294779212893,0.0012864676173755852
285,7Networks_RH_DorsAttn_Post_15,0.0,0.0,0.0001876918189728741,-0.00011480746648771346,0.0,0.0,0.0,0.0
286,7Networks_RH_DorsAttn_Post_16,0.0,0.0,-0.01964219998012542,-0.008677535650748022,0.0,0.0,0.0,0.0
287,7Networks_RH_DorsAttn_Post_17,0.0,0.0,0.007966108506556428,0.020556957447243965,0.0,0.0,0.0,0.0
288,7Networks_RH_DorsAttn_Post_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,7Networks_RH_DorsAttn_Post_19,0.0,0.0,-0.0032332543782441995,-0.0021996525894911563,0.0,0.0,0.0,0.0
290,7Networks_RH_DorsAttn_FEF_1,0.014828201475027449,-0.04610549893547496,0.023018737228738595,-0.08428246132671108,0.018680105394501035,-0.14948101694491658,-0.13726401261885432,0.0176181263357736
291,7Networks_RH_DorsAttn_FEF_2,0.07621665964085299,0.029175941306841032,-0.05301859568631202,0.012284405199997133,-0.002144813650540362,-0.10144814918050377,-0.0561671523415002,-0.005373680587085387
292,7Networks_RH_DorsAttn_FEF_3,0.012055970667346661,-0.07412677023148016,0.07890428532312266,-0.06117327702213749,-0.13216049556206233,-0.013774835235250103,0.04113842079901929,0.030823842047595185
293,7Networks_RH_DorsAttn_PrCv_1,0.054084010749250136,-0.04505861123968364,-0.006963180783653614,-0.06344176779637395,0.004088108791345575,0.00881906850921042,0.012139159150667177,0.12082338126302404
294,7Networks_RH_SalVentAttn_TempOccPar_1,-0.0003186346932512815,0.018938758077680088,-0.0694240722022798,-0.048903412135655716,0.007018485237829021,0.002066412323811015,0.0003859307433738083,-5.0178619071108395e-05
295,7Networks_RH_SalVentAttn_TempOccPar_2,0.13694609983716732,0.08622869392274879,-0.0849688016566618,-0.10811400825612229,0.1183871650153798,0.0038133085629222198,-0.07562153021437833,0.011090035509439006
296,7Networks_RH_SalVentAttn_TempOccPar_3,0.024007930445426186,-0.0018783436668698493,-0.04199099593026875,0.025625580662442034,-0.006898401025457186,-0.01078239917646886,-0.0010808731629975484,0.014168246173396815
297,7Networks_RH_SalVentAttn_TempOccPar_4,0.04290410119661178,0.0206912451109701,-0.05995179492940955,0.037275111123921796,-0.06864101941188597,-0.15342814708532992,-0.09257420940699042,0.19900430665422514
298,7Networks_RH_SalVentAttn_TempOccPar_5,-0.013069575295495094,0.040790521597708386,-0.06407892298318256,-0.04186119563245943,-0.08878723440805115,-0.14316637561718448,-0.048240922920964394,0.18225073688656956
299,7Networks_RH_SalVentAttn_TempOccPar_6,-0.009555533768332639,0.0007992070781312236,-0.09253945275397674,-0.08429405082228165,-0.00817547375936301,-0.009955845606260273,5.6188856186319135e-06,0.014630391098120633
300,7Networks_RH_SalVentAttn_TempOccPar_7,0.0,0.0,0.008615772333902526,-0.016258433003458955,0.0,0.0,0.0,0.0
301,7Networks_RH_SalVentAttn_PrC_1,-0.012770835376830266,-0.1428828794298444,0.002243479212409343,-0.0021237908251010127,0.17849526991936746,-0.12109582969530998,-0.1241646849802212,0.13913433868472824
302,7Networks_RH_SalVentAttn_FrOperIns_1,0.01054109303386786,-0.03098539009965145,-0.03623053745865651,0.017113106676474425,-0.015548347690300135,-0.03541425452289837,-0.013277519431584287,0.08885881862575441
303,7Networks_RH_SalVentAttn_FrOperIns_2,0.035645330421477675,0.037862550322007284,0.009555501119935444,-0.005408184666355903,-0.004077431220316027,0.05603198251706332,0.044976798804195126,0.008915845332827804
304,7Networks_RH_SalVentAttn_FrOperIns_3,0.0583786443195223,-0.04811091199352198,0.032183007912481604,-0.003857583372038008,-0.022215317853104523,0.02595749912445977,0.08318947549345247,-0.055024592017537316
305,7Networks_RH_SalVentAttn_FrOperIns_4,0.030076679618693616,0.00902110776566106,-0.024578330043974955,0.04357759290666995,-0.0021322711927852793,-0.09358826347663268,-0.018067964383483154,0.12342871400052864
306,7Networks_RH_SalVentAttn_FrOperIns_5,0.13979275112613213,-0.08526665288523888,-0.08064129591629622,-0.05256880011016942,0.001122996915156954,0.003812141864441098,0.026137822583416997,0.0053308849694906025
307,7Networks_RH_SalVentAttn_FrOperIns_6,0.02427314290701336,0.024295776119971697,0.005595710603646128,0.03999230765448128,0.0,0.07319990335334395,0.15277446928761296,0.030714761443134096
308,7Networks_RH_SalVentAttn_FrOperIns_7,0.13857168146170146,-0.07780476077733482,0.08632155679414927,0.10262168054166218,-0.08278158363238244,-0.07551963745927462,-0.0372151190899364,-0.05796032244938408
309,7Networks_RH_SalVentAttn_FrOperIns_8,0.10918047772421759,-0.019576251978976774,0.03677138564771188,0.010053226767195157,-0.0996465060217911,-0.05681220847545774,-0.012815073456639719,0.10518727318060547
310,7Networks_RH_SalVentAttn_PFCl_1,0.041602981509716454,-0.0746184688932813,0.0629624566395738,0.025581633489127144,0.012440062270217161,0.051418110135067654,-0.004254485758098933,-0.010431843575893806
311,7Networks_RH_SalVentAttn_Med_1,-0.0039036121908900575,-0.021229511822350427,0.019112348627608147,0.05569970237401529,0.0,-0.008682574739888128,0.008968075618373832,-0.05016249898918859
312,7Networks_RH_SalVentAttn_Med_2,0.06433643780063097,-0.027494303508457774,-0.01800324386522292,0.00657136153937176,0.0,-0.057484143457299214,-0.04605579961595925,0.08666203865608356
313,7Networks_RH_SalVentAttn_Med_3,0.10307585206011691,0.10106316895498475,-0.06297341587309864,0.026304125342522924,0.004521088039214081,-0.1442914203721321,-0.17411063378193387,0.16173646050432028
314,7Networks_RH_SalVentAttn_Med_4,0.10743614948027076,-0.04012656936316239,0.010654719462902605,-0.03336146283310035,0.0,0.027922419365606528,-0.011246117745003599,-0.05069340193419333
315,7Networks_RH_SalVentAttn_Med_5,-0.03128323812240687,0.07129115586419804,0.008551211190756592,-0.0643897709295673,0.034611386716222534,-0.14342809616564176,-0.173809877755598,0.13195337640235008
316,7Networks_RH_SalVentAttn_Med_6,0.09741408249574783,0.05614551966887895,-0.031866126253033734,-0.15703451635181806,-0.011229363185715532,-0.13979955598880744,-0.24770065106697559,0.2573987979128729
317,7Networks_RH_SalVentAttn_Med_7,0.06719606035802374,-0.022366434035643458,0.11542347855117349,0.05332432829488138,-0.0012350557322170644,-0.06032770419465926,-0.02695487062958376,0.1426775833532055
318,7Networks_RH_SalVentAttn_Med_8,0.015436071827280103,0.024946988906012848,0.058835655661532656,-0.027411053193500266,-0.11076226941309869,-0.09766538855037651,-0.09963105230883229,0.0856056782003725
319,7Networks_RH_Limbic_OFC_1,-0.007583435673503297,0.030953994608621617,-0.0020830949193981216,0.011788801769751424,0.0,0.004096201221494239,0.003953167018506045,-0.004946490841322258
320,7Networks_RH_Limbic_OFC_2,0.09044168829996982,-0.017122276848275983,-0.007435502261048312,-0.002541796444244749,0.0,-0.060745527332743084,-0.05037921310769271,0.005833762626488746
321,7Networks_RH_Limbic_OFC_3,0.004570857907600005,-0.003086607180909134,0.0,0.0,0.0,-0.0011956413846649636,-0.0021671386585775804,0.0007731124336683153
322,7Networks_RH_Limbic_OFC_4,-0.017269237086610687,-0.07176219241647566,-0.0005063983498144613,0.012259021019666368,0.0,0.00773104338161303,-0.020571604847921792,0.007201438820374314
323,7Networks_RH_Limbic_OFC_5,0.0054620320489568094,0.008243083194600103,0.0,0.0,0.0,-0.0004155574125868979,0.000662679202388352,-0.00018377024705178253
324,7Networks_RH_Limbic_OFC_6,-0.026158809799350518,0.021644955049850978,0.0,0.0,0.0,0.0035330432680590698,-0.015607035420240814,-0.019260257370964002
325,7Networks_RH_Limbic_TempPole_1,0.026166300829198352,0.02156155928211838,-0.004280635016983302,0.018540176730999017,0.0,-0.004245464852390942,0.0015886895888209901,-0.01605018563670068
326,7Networks_RH_Limbic_TempPole_2,-0.002638232484641697,0.015345736443444235,-0.025245733837227877,-0.0112582726240517,0.0,-0.03319196560199892,-0.01517892392053904,0.009097970505415066
327,7Networks_RH_Limbic_TempPole_3,0.004141893549192999,-0.0044153453314022435,0.002340540278803658,0.0002730205186919586,0.0,-0.006403795406222343,-0.00912881997917351,-0.00891408608370536
328,7Networks_RH_Limbic_TempPole_4,0.019362712289221946,0.0009184454630655537,-0.0435926320119035,-0.100411926256369,0.02755991336262634,0.03256511888365724,-0.03766621672259635,0.05587170507288245
329,7Networks_RH_Limbic_TempPole_5,-0.014502997654840784,0.0508369982918192,-0.014898234047704208,0.004466723141882044,0.0,-0.03242798465387216,-0.02089531711559672,0.0397187334156156
330,7Networks_RH_Limbic_TempPole_6,0.015683843802461923,0.04063211402246153,-0.003180921277723824,0.030656552076001865,0.17883455419889938,0.028442659182474017,0.016014689161926013,0.11356780720597835
331,7Networks_RH_Limbic_TempPole_7,0.0635803436008323,-0.07338177268564888,0.017062949840132353,-0.00910760884695035,0.0,-0.05009785650231086,-0.00938191853703991,-0.039544621024682265
332,7Networks_RH_Cont_Par_1,0.0,0.0,-3.373840233174766e-05,-0.0012139611709408643,0.0,0.0,0.0,0.0
333,7Networks_RH_Cont_Par_2,0.0,0.0,0.01605454395081598,-0.048793267164434544,0.0,0.0,0.0,0.0
334,7Networks_RH_Cont_Par_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,7Networks_RH_Cont_Par_4,-0.0011304104995263464,-0.0007437775024822449,0.01855294895846988,-0.13025509157057152,-0.001136955698621244,0.0,0.0,0.0
336,7Networks_RH_Cont_Par_5,0.0,0.0,-0.04038074620630905,-0.15339948935733935,0.0,0.0,0.0,0.0
337,7Networks_RH_Cont_Par_6,0.0,0.0,-0.03192409137054076,-0.021790790424262903,0.0,0.0,0.0,0.0
338,7Networks_RH_Cont_Temp_1,0.0004897469461041515,0.005220790308016817,0.024772589730467417,-0.03124166857526365,0.03689069332315842,0.005212867234494941,0.003762229168207759,0.009696927593074608
339,7Networks_RH_Cont_Temp_2,0.0,0.0,-0.02771670250911698,0.010227548889628558,0.0,0.0,0.0,0.0
340,7Networks_RH_Cont_PFCv_1,-0.0673557070068834,0.025456495834033754,-0.009487253583487884,0.03472449609171788,0.0,0.035272080889574974,0.050140710633346124,-0.0034894272284431435
341,7Networks_RH_Cont_PFCl_1,-0.051492344890113964,-0.012420647018348541,-0.0015047521028226781,-0.004452370410122317,0.0,-0.002663839467523952,-0.013716377196469183,-0.0008189803893830153
342,7Networks_RH_Cont_PFCl_2,0.027747797900019577,0.008619130890014946,0.028140581297718296,0.04947796902725761,-0.003641583265562076,0.0041329777673366295,0.018682290986936623,0.09663551279351468
343,7Networks_RH_Cont_PFCl_3,0.046090760819274317,-0.009381717415806606,0.0016423660231065923,0.009546297025648224,0.0,-0.05398926893830701,-0.04383134139976405,0.006562580959120565
344,7Networks_RH_Cont_PFCl_4,0.07554473410936266,-0.0681412104825269,0.05773727645927961,0.07902080258040856,-0.06828768301851604,-0.11712801006466024,0.004594711297375961,0.13332088880106552
345,7Networks_RH_Cont_PFCl_5,0.023601939507562193,-0.06124682220330213,-0.08519873055031905,0.0025460105888776025,0.0030656259571212605,-0.01649321548396001,-0.04849931268069668,0.011767455553741014
346,7Networks_RH_Cont_PFCl_6,-0.004396839001059641,-0.08695442982028191,0.027178587388913454,-0.07718218264839592,0.022254943988374333,0.036677061895207655,0.055968861953851624,-0.016749239529068344
347,7Networks_RH_Cont_PFCl_7,-0.01054610458043961,0.0020190218068231788,0.04236166802834298,-0.05036615845268676,-0.009969015935741054,-0.030046200614539154,-0.07051344126408238,0.08336707814114379
348,7Networks_RH_Cont_PFCl_8,0.000675432623750767,0.05082925660277952,0.0019911162167248883,-0.0050587760066510955,0.0,0.022917988986345166,0.0047001999387787895,0.013530938632927354
349,7Networks_RH_Cont_PFCl_9,0.03818189036978828,-0.05296123112549901,-0.015130596334353649,-0.04938881829995689,0.0020608150679519775,0.016991087470553744,-0.028643667840260182,0.04873144601637924
350,7Networks_RH_Cont_PFCl_10,0.001074380927141891,-0.04373813386402317,-0.01894651869707332,-0.0439327241093643,0.017222166596968222,-0.04280618645282368,-0.09008479448876482,0.09121730037345878
351,7Networks_RH_Cont_PFCl_11,0.013448833803672136,-0.12575468536485762,0.07071631850584204,0.020045240819842245,-0.01252941127245625,0.009776787450799828,-0.02892315945833818,0.02642116141210004
352,7Networks_RH_Cont_PFCl_12,0.012724956328037945,-0.058557594936280474,0.06293262017860524,-0.02797149158474148,0.002608703862335268,-0.05580454990636875,-0.08916184385061052,0.08488527346247186
353,7Networks_RH_Cont_PFCl_13,0.03375133712095959,-0.06922810697234441,0.10258434308791653,0.0464672495148831,-0.13504059959560777,-0.08316212255937173,-0.04143247395278454,-0.1232818306677088
354,7Networks_RH_Cont_PFCl_14,0.028145489060265358,0.029723112969363183,0.046851323082509375,0.08167527092876056,-0.02024948654152625,-0.0639074643063309,-0.03591396506173915,-0.05023458785871367
355,7Networks_RH_Cont_PFCl_15,0.02690067871234866,-0.029957947355283704,-0.028312813572368506,-0.05994812360956448,-0.026860214053025744,-0.13270564585905825,-0.12196048633141833,-0.03804149064516931
356,7Networks_RH_Cont_pCun_1,0.0,0.0,-0.006587491380846889,0.04681631732855897,0.0,0.0,0.0,0.0
357,7Networks_RH_Cont_pCun_2,0.0,0.0,-0.013725349962515773,0.0682267836609017,0.0,0.0,0.0,0.0
358,7Networks_RH_Cont_Cing_1,0.11364275302494997,0.12295236016186696,-0.17739985668356867,-0.0028701570492399775,0.018190580598362115,-0.10356109874201534,-0.20391433122804037,0.1531235022470355
359,7Networks_RH_Cont_Cing_2,0.10515913992238933,0.04401649568236271,0.0011296773757690202,-0.16746207397135526,0.0,-0.2303651974229746,-0.1485727920686451,0.1132663793898817
360,7Networks_RH_Cont_PFCmp_1,-0.028999962070583005,-0.03145913341355153,-0.03149363289393828,-0.054972712282883786,0.0,-0.11535165720500193,-0.11654338971944468,0.12018178553852124
361,7Networks_RH_Cont_PFCmp_2,0.07164215425532658,-0.10194693440007428,0.002050158067357651,-0.052703716770763166,0.0,0.006882277301437458,0.005686072598396575,-0.13978809559786828
362,7Networks_RH_Default_Par_1,0.0014888394755657895,0.06866270274295629,-0.01393915917068476,0.062373085366991605,-0.049851300903894766,-0.049890296058603435,-0.05709593372880297,0.05061387559573269
363,7Networks_RH_Default_Par_2,0.0,0.0,-0.035668964221352184,0.01510419883600305,0.0,0.0,0.0,0.0
364,7Networks_RH_Default_Par_3,-0.0001980620998520035,0.006523007711580208,-0.048305599826310316,0.0007199353954018915,0.008822755810913739,0.0017716375959886087,0.00040331614447069596,-0.0005833804070412576
365,7Networks_RH_Default_Par_4,-0.005143466448656605,-0.0022753835655748844,-0.008703054110991877,-0.09684603648828641,-0.007609178693269071,-0.0016669149500619473,0.0010995667600122636,0.000717325885100721
366,7Networks_RH_Default_Par_5,0.0,0.0,0.0005910467812072911,0.000474990590966357,0.0,0.0,0.0,0.0
367,7Networks_RH_Default_Temp_1,-0.004390198132375989,0.00372126950268549,0.009307852123994521,0.007117808258154775,0.007228822158526093,-0.011489727408942682,-0.012305025644706223,0.027328726621768013
368,7Networks_RH_Default_Temp_2,0.03546882127964698,-0.015224841551324097,0.04086687743298262,-0.030752499714557235,0.09654574628162786,-0.044788504061593466,-0.025526834853407118,0.08547271911505785
369,7Networks_RH_Default_Temp_3,0.004833096163951852,-0.0068028852782454,0.01703684752382406,-0.009771079721484575,-0.01326993879645948,0.024845104235306645,0.030145420429165647,-0.020881440700418426
370,7Networks_RH_Default_Temp_4,0.015015350405258355,-0.030424974822932653,0.008915608582218827,-0.025142485324090805,0.02353575373814855,-0.04222543357336887,-0.027438241937525556,0.08806460159463012
371,7Networks_RH_Default_Temp_5,0.03524755612981458,0.001077398879945287,-0.13356224272130401,-0.04883423819180569,0.00630622866249358,0.023243370662688657,0.029599078540180734,0.08847728228537041
372,7Networks_RH_Default_Temp_6,-0.11012867097811335,-0.016637207507429756,0.03050992138656404,-0.012610510635011665,-0.10585027708233717,0.040844431783154826,0.1239688216284027,0.16349252273246426
373,7Networks_RH_Default_Temp_7,-0.010014128576956395,0.022733382423739422,-0.03659034459372467,-0.03287972129139325,0.017263875825024692,-0.005107621176327092,-0.0014304326936261818,0.018029533280156506
374,7Networks_RH_Default_Temp_8,0.03051670124135983,-0.038329895368195296,-0.035839070963790826,0.02469624825197544,-0.0007648609566792274,0.07070220961445937,-0.030454185531175706,0.019536072292955356
375,7Networks_RH_Default_PFCv_1,0.018158268914268347,-0.04847316795505548,-0.0513832575735777,-0.05077511751308534,0.0,-0.008190358801558698,-0.005336459155367692,0.06969372074773678
376,7Networks_RH_Default_PFCv_2,0.0671582841205626,-0.08681260582757713,0.021721719760696617,0.07712369057478043,0.0,0.011525694049539167,-0.01611163682795656,0.011356108571002674
377,7Networks_RH_Default_PFCv_3,-0.00394072580885778,-0.042703871013255644,-0.036307723334262375,0.03742146501313651,-0.09202384375248546,-0.10986909970282065,-0.05167039751494348,0.10030333321078666
378,7Networks_RH_Default_PFCv_4,0.046788123856262805,-0.014149235239627616,0.1634139564520819,0.06816225221365509,-0.0033525783668304247,-0.027247379786289685,-0.06348206774135562,0.04252577705157031
379,7Networks_RH_Default_PFCdPFCm_1,-0.019115844880351562,0.06258731057537319,0.021962189905955515,-0.006302715209934417,0.0,-0.029814128504618058,-0.03480735886665179,0.061383473191740395
380,7Networks_RH_Default_PFCdPFCm_2,-0.02163567926104219,0.10173767971625189,0.024731760373593224,-0.00581590594280654,0.0,-0.053089958677905676,-0.02575915329038335,-0.009140625199028458
381,7Networks_RH_Default_PFCdPFCm_3,0.012315994175170942,-0.02620514643166275,0.0016793296147686939,-0.021882934502590105,0.0,-0.022952602435048628,0.013563597846066783,0.019184968607001814
382,7Networks_RH_Default_PFCdPFCm_4,0.005570892640890862,0.007919625559842694,-0.01209253017292886,0.046413232351736826,0.0,-0.09645284266483033,-0.07755181641321898,0.09562118086733225
383,7Networks_RH_Default_PFCdPFCm_5,0.019589640580174622,-0.017911130572974415,-0.02472123565825049,-0.014532735350885742,0.0,0.006007052746801848,0.039463115800113205,0.01751526576163614
384,7Networks_RH_Default_PFCdPFCm_6,0.06530977154057227,-0.04482242319453999,0.008947601512389007,0.023053289023885322,0.0,0.001053882030509707,-0.00662662637835285,-0.006895485302153238
385,7Networks_RH_Default_PFCdPFCm_7,0.006956290069357729,0.030604149153593163,-0.026515409364406675,0.04892456355412456,0.0,-0.09592909088353159,-0.11683985916649452,0.13853793434700717
386,7Networks_RH_Default_PFCdPFCm_8,0.009393382590053298,0.05641523187812826,0.03074494805902148,0.06651942588395944,0.0,-0.0019049485177489956,-0.007221310513468317,-0.01004430000021232
387,7Networks_RH_Default_PFCdPFCm_9,0.017959339252720592,-0.02732790820986359,-0.01653114164260821,-0.055286908700885574,0.0,-0.03808093166725453,-0.07808215786021667,0.039115736100102785
388,7Networks_RH_Default_PFCdPFCm_10,0.01927640210425323,0.03983506074564595,-0.0046845427269464335,0.05826386314387335,0.0,-0.05820779140562986,-0.06500923031790443,0.055967005148405254
389,7Networks_RH_Default_PFCdPFCm_11,0.03644775537779626,-0.016653236737841293,-0.048960234239968016,0.06155452727316178,0.0,-0.040578949862753726,-0.07033517064074085,0.06000972221122033
390,7Networks_RH_Default_PFCdPFCm_12,0.03052454141965299,-0.03975325254871502,0.05920605401524083,-0.005467420929147792,0.008264810042945962,-0.05178155214985294,-0.06997428905283175,-0.02383555182819819
391,7Networks_RH_Default_PFCdPFCm_13,0.0013476916749435841,-0.06996105915727965,-0.05783827959072092,0.0037534843950005805,-0.005466250029789433,0.020562744929424767,-0.04923977010694523,-0.004733157963570569
392,7Networks_RH_Default_pCunPCC_1,0.04090099997892646,0.0351551129622797,-0.07765696954906548,-0.11865661460602352,0.004124369315993128,-0.1612814178769384,-0.20714932628670313,0.019754868200609246
393,7Networks_RH_Default_pCunPCC_2,0.30495007293282356,-0.06640678190160543,-0.20021278447954735,-0.1830112977876468,0.20113965484676305,-0.2805926569003974,-0.39628636087672126,0.28478704020380974
394,7Networks_RH_Default_pCunPCC_3,0.0,0.0,-0.04587044658038596,0.11434736453428031,0.0,0.0,0.0,0.0
395,7Networks_RH_Default_pCunPCC_4,0.02406233919743083,0.007043023075476126,-0.2477990294570202,-0.16990748134124706,-0.004596227679163728,-0.10992423840200041,-0.10492550267662412,0.14182627084302335
396,7Networks_RH_Default_pCunPCC_5,0.0,0.0,-0.026583216887524887,0.10470118533641282,0.0,0.0,0.0,0.0
397,7Networks_RH_Default_pCunPCC_6,0.13248972827757943,0.021558636225896273,-0.0926552394954938,0.07747546566361634,0.06419014504139336,-0.25270435084782444,-0.3064978769265451,0.37359209437313073
398,7Networks_RH_Default_pCunPCC_7,0.1022387814342712,0.024427338077505554,-0.11737646673914402,-0.04041028447663322,-0.016826132785564833,-0.16768687701195634,-0.04799969369523868,0.21137340580879851
399,7Networks_RH_Default_pCunPCC_8,0.0080363085504803,0.09214221981876507,-0.057917769958560426,0.05509422581711012,-0.03495785620563278,-0.11033284356022571,-0.16594209384354877,0.15919682165925822
400,7Networks_RH_Default_pCunPCC_9,-0.0007949217793240969,0.008874726495728867,0.06433002020588817,0.16287172327085533,-0.006319438898702695,-0.05473803985058929,-0.05120680253573372,0.07607301282315501
